timestamp_ccentral,turbidity_pnwa_mean_1_3,turbidity_pnwa_min_1_3,turbidity_pnwa_max_1_3,turbidity_pnwa_max_min_1_3,turbidity_pnwa_mean_4_6,turbidity_pnwa_min_4_6,turbidity_pnwa_max_4_6,turbidity_pnwa_max_min_4_6,turbidity_pnwa_mean_7_9,turbidity_pnwa_min_7_9,turbidity_pnwa_max_7_9,turbidity_pnwa_max_min_7_9,turbidity_pnwa_mean_10_12,turbidity_pnwa_min_10_12,turbidity_pnwa_max_10_12,turbidity_pnwa_max_min_10_12,turbidity_pnwa_mean_13_15,turbidity_pnwa_min_13_15,turbidity_pnwa_max_13_15,turbidity_pnwa_max_min_13_15,turbidity_pnwa_mean_load_1_3,turbidity_pnwa_min_load_1_3,turbidity_pnwa_max_load_1_3,turbidity_pnwa_max_min_load_1_3,turbidity_pnwa_mean_load_4_6,turbidity_pnwa_min_load_4_6,turbidity_pnwa_max_load_4_6,turbidity_pnwa_max_min_load_4_6,turbidity_pnwa_mean_load_7_9,turbidity_pnwa_min_load_7_9,turbidity_pnwa_max_load_7_9,turbidity_pnwa_max_min_load_7_9,turbidity_pnwa_mean_load_10_12,turbidity_pnwa_min_load_10_12,turbidity_pnwa_max_load_10_12,turbidity_pnwa_max_min_load_10_12,turbidity_pnwa_mean_load_13_15,turbidity_pnwa_min_load_13_15,turbidity_pnwa_max_load_13_15,turbidity_pnwa_max_min_load_13_15,turbidity_wmth_mean_1_3,turbidity_wmth_min_1_3,turbidity_wmth_max_1_3,turbidity_wmth_max_min_1_3,turbidity_wmth_mean_4_6,turbidity_wmth_min_4_6,turbidity_wmth_max_4_6,turbidity_wmth_max_min_4_6,turbidity_wmth_mean_7_9,turbidity_wmth_min_7_9,turbidity_wmth_max_7_9,turbidity_wmth_max_min_7_9,turbidity_wmth_mean_10_12,turbidity_wmth_min_10_12,turbidity_wmth_max_10_12,turbidity_wmth_max_min_10_12,turbidity_wmth_mean_13_15,turbidity_wmth_min_13_15,turbidity_wmth_max_13_15,turbidity_wmth_max_min_13_15,turbidity_wmth_mean_load_1_3,turbidity_wmth_min_load_1_3,turbidity_wmth_max_load_1_3,turbidity_wmth_max_min_load_1_3,turbidity_wmth_mean_load_4_6,turbidity_wmth_min_load_4_6,turbidity_wmth_max_load_4_6,turbidity_wmth_max_min_load_4_6,turbidity_wmth_mean_load_7_9,turbidity_wmth_min_load_7_9,turbidity_wmth_max_load_7_9,turbidity_wmth_max_min_load_7_9,turbidity_wmth_mean_load_10_12,turbidity_wmth_min_load_10_12,turbidity_wmth_max_load_10_12,turbidity_wmth_max_min_load_10_12,turbidity_wmth_mean_load_13_15,turbidity_wmth_min_load_13_15,turbidity_wmth_max_load_13_15,turbidity_wmth_max_min_load_13_15,dschrg_pnwa_mean_1_3,dschrg_pnwa_min_1_3,dschrgpnwa_max_1_3,dschrgpnwa_max_min_1_3,dschrg_pnwa_mean_4_6,dschrg_pnwa_min_4_6,dschrgpnwa_max_4_6,dschrgpnwa_max_min_4_6,dschrg_pnwa_mean_7_9,dschrg_pnwa_min_7_9,dschrgpnwa_max_7_9,dschrgpnwa_max_min_7_9,dschrg_pnwa_mean_10_12,dschrg_pnwa_min_10_12,dschrgpnwa_max_10_12,dschrgpnwa_max_min_10_12,dschrg_pnwa_mean_13_15,dschrg_pnwa_min_13_15,dschrgpnwa_max_13_15,dschrgpnwa_max_min_13_15,dschrg_wmth_mean_1_3,dschrg_wmth_min_1_3,dschrgwmth_max_1_3,dschrgwmth_max_min_1_3,dschrg_wmth_mean_4_6,dschrg_wmth_min_4_6,dschrgwmth_max_4_6,dschrgwmth_max_min_4_6,dschrg_wmth_mean_7_9,dschrg_wmth_min_7_9,dschrgwmth_max_7_9,dschrgwmth_max_min_7_9,dschrg_wmth_mean_10_12,dschrg_wmth_min_10_12,dschrgwmth_max_10_12,dschrgwmth_max_min_10_12,dschrg_wmth_mean_13_15,dschrg_wmth_min_13_15,dschrgwmth_max_13_15,dschrgwmth_max_min_13_15
2022-07-25 06:00:00-05:00,6.248466666666666,6.1446,6.3384,0.1938000000000004,6.333333333333333,6.099,6.6804,0.5813999999999995,5.9812,5.8634,6.1142,0.2507999999999999,6.0306,5.9356,6.175,0.2393999999999998,6.357400000000001,5.9356,7.125,1.1894,5857.2714444444455,5767.32156,5943.09512,175.77355999999963,5940.228864444444,5729.8072,6255.74924,525.9420399999999,5609.981641666667,5508.468853333334,5735.731020000001,227.26216666666733,5659.978948888888,5581.640386666666,5791.1208333333325,209.48044666666647,5964.131793333333,5568.18636,6690.1375,1121.95114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2812.2000000000003,2807.9,2815.8,7.900000000000091,2813.933333333334,2809.3,2818.4,9.099999999999907,2813.825,2810.2,2818.4,8.200000000000273,2815.6666666666665,2812.4,2821.1,8.699999999999818,2814.2666666666664,2811.6,2816.9,5.300000000000182,,,,,,,,,,,,,,,,,,,,
2022-07-25 07:00:00-05:00,6.233266666666666,6.1446,6.2928,0.1482000000000001,6.413133333333334,6.2206,6.6804,0.4597999999999995,6.01065,5.8634,6.1142,0.2507999999999999,6.090133333333333,5.9812,6.175,0.1937999999999995,5.960933333333333,5.9356,6.0116,0.0759999999999996,5846.5853377777785,5767.32156,5911.0368,143.71523999999954,6011.324837777778,5835.130153333333,6255.74924,420.6190866666675,5640.639535,5508.468853333334,5735.731020000001,227.26216666666733,5711.342493333334,5607.175626666667,5791.1208333333325,183.9452066666654,5594.6327555555545,5568.18636,5634.07152,65.88515999999981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2813.9,2807.9,2818.0,10.099999999999907,2812.1,2809.3,2814.1,4.799999999999727,2815.325,2810.2,2818.4,8.200000000000273,2813.4,2812.4,2814.3,1.900000000000091,2815.6666666666665,2811.6,2821.1,9.5,,,,,,,,,,,,,,,,,,,,
2022-07-25 08:00:00-05:00,6.199066666666667,6.1446,6.2928,0.1482000000000001,6.427066666666666,6.2624,6.6804,0.4179999999999992,6.03725,5.8634,6.2206,0.3571999999999997,6.020466666666667,5.966,6.1142,0.1482000000000001,6.0154,5.9356,6.175,0.2393999999999998,5824.2940733333335,5767.32156,5911.0368,143.71523999999954,6020.080671111112,5861.397653333334,6255.74924,394.35158666666575,5665.489318333333,5508.468853333334,5835.130153333333,326.66129999999885,5643.819237777779,5588.551066666667,5735.731020000001,147.1799533333342,5646.982526666667,5568.18636,5791.1208333333325,222.9344733333328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818.6333333333337,2815.8,2822.1,6.299999999999727,2810.0333333333333,2807.9,2812.9,5.0,2815.275,2810.2,2818.4,8.200000000000273,2812.3,2810.2,2814.3,4.100000000000364,2816.3,2813.5,2821.1,7.599999999999909,,,,,,,,,,,,,,,,,,,,
2022-07-25 09:00:00-05:00,6.199066666666667,6.1446,6.2928,0.1482000000000001,6.248466666666666,6.1446,6.3384,0.1938000000000004,6.333333333333333,6.099,6.6804,0.5813999999999995,5.9812,5.8634,6.1142,0.2507999999999999,6.0306,5.9356,6.175,0.2393999999999998,5828.800113333334,5780.83968,5911.0368,130.1971199999998,5857.2714444444455,5767.32156,5943.09512,175.77355999999963,5940.228864444444,5729.8072,6255.74924,525.9420399999999,5609.981641666667,5508.468853333334,5735.731020000001,227.26216666666733,5659.978948888888,5581.640386666666,5791.1208333333325,209.48044666666647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2820.833333333333,2818.0,2822.4,4.400000000000091,2812.2000000000003,2807.9,2815.8,7.900000000000091,2813.933333333334,2809.3,2818.4,9.099999999999907,2813.825,2810.2,2818.4,8.200000000000273,2815.6666666666665,2812.4,2821.1,8.699999999999818,,,,,,,,,,,,,,,,,,,,
2022-07-25 10:00:00-05:00,6.204133333333334,6.1446,6.308,0.1634000000000002,6.233266666666666,6.1446,6.2928,0.1482000000000001,6.413133333333334,6.2206,6.6804,0.4597999999999995,6.01065,5.8634,6.1142,0.2507999999999999,6.090133333333333,5.9812,6.175,0.1937999999999995,5834.260291111111,5780.83968,5927.417333333333,146.57765333333282,5846.5853377777785,5767.32156,5911.0368,143.71523999999954,6011.324837777778,5835.130153333333,6255.74924,420.6190866666675,5640.639535,5508.468853333334,5735.731020000001,227.26216666666733,5711.342493333334,5607.175626666667,5791.1208333333325,183.9452066666654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2821.1666666666665,2819.0,2822.4,3.400000000000091,2813.9,2807.9,2818.0,10.099999999999907,2812.1,2809.3,2814.1,4.799999999999727,2815.325,2810.2,2818.4,8.200000000000273,2813.4,2812.4,2814.3,1.900000000000091,,,,,,,,,,,,,,,,,,,,
2022-07-25 11:00:00-05:00,6.175,6.0724,6.308,0.2355999999999998,6.199066666666667,6.1446,6.2928,0.1482000000000001,6.427066666666666,6.2624,6.6804,0.4179999999999992,6.03725,5.8634,6.2206,0.3571999999999997,6.020466666666667,5.966,6.1142,0.1482000000000001,5805.572613333333,5708.460826666666,5927.417333333333,218.95650666666643,5824.2940733333335,5767.32156,5911.0368,143.71523999999954,6020.080671111112,5861.397653333334,6255.74924,394.35158666666575,5665.489318333333,5508.468853333334,5835.130153333333,326.66129999999885,5643.819237777779,5588.551066666667,5735.731020000001,147.1799533333342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2820.5333333333333,2819.0,2822.4,3.400000000000091,2818.6333333333337,2815.8,2822.1,6.299999999999727,2810.0333333333333,2807.9,2812.9,5.0,2815.275,2810.2,2818.4,8.200000000000273,2812.3,2810.2,2814.3,4.100000000000364,,,,,,,,,,,,,,,,,,,,
2022-07-25 12:00:00-05:00,6.214266666666667,6.0724,6.308,0.2355999999999998,6.199066666666667,6.1446,6.2928,0.1482000000000001,6.248466666666666,6.1446,6.3384,0.1938000000000004,6.333333333333333,6.099,6.6804,0.5813999999999995,5.9812,5.8634,6.1142,0.2507999999999999,5837.783102222221,5708.460826666666,5927.417333333333,218.95650666666643,5828.800113333334,5780.83968,5911.0368,130.1971199999998,5857.2714444444455,5767.32156,5943.09512,175.77355999999963,5940.228864444444,5729.8072,6255.74924,525.9420399999999,5609.981641666667,5508.468853333334,5735.731020000001,227.26216666666733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818.2666666666664,2815.6,2820.2,4.599999999999909,2820.833333333333,2818.0,2822.4,4.400000000000091,2812.2000000000003,2807.9,2815.8,7.900000000000091,2813.933333333334,2809.3,2818.4,9.099999999999907,2813.825,2810.2,2818.4,8.200000000000273,,,,,,,,,,,,,,,,,,,,
2022-07-25 13:00:00-05:00,6.115466666666666,6.0116,6.2624,0.2508000000000008,6.204133333333334,6.1446,6.308,0.1634000000000002,6.233266666666666,6.1446,6.2928,0.1482000000000001,6.413133333333334,6.2206,6.6804,0.4597999999999995,6.01065,5.8634,6.1142,0.2507999999999999,5743.340942222222,5644.090853333333,5877.471146666667,233.3802933333336,5834.260291111111,5780.83968,5927.417333333333,146.57765333333282,5846.5853377777785,5767.32156,5911.0368,143.71523999999954,6011.324837777778,5835.130153333333,6255.74924,420.6190866666675,5640.639535,5508.468853333334,5735.731020000001,227.26216666666733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2817.4666666666667,2815.6,2820.2,4.599999999999909,2821.1666666666665,2819.0,2822.4,3.400000000000091,2813.9,2807.9,2818.0,10.099999999999907,2812.1,2809.3,2814.1,4.799999999999727,2815.325,2810.2,2818.4,8.200000000000273,,,,,,,,,,,,,,,,,,,,
2022-07-25 14:00:00-05:00,6.328266666666667,6.0116,6.7108,0.6992000000000003,6.175,6.0724,6.308,0.2355999999999998,6.199066666666667,6.1446,6.2928,0.1482000000000001,6.427066666666666,6.2624,6.6804,0.4179999999999992,6.03725,5.8634,6.2206,0.3571999999999997,5938.316746666666,5644.090853333333,6293.38824,649.2973866666671,5805.572613333333,5708.460826666666,5927.417333333333,218.95650666666643,5824.2940733333335,5767.32156,5911.0368,143.71523999999954,6020.080671111112,5861.397653333334,6255.74924,394.35158666666575,5665.489318333333,5508.468853333334,5835.130153333333,326.66129999999885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2815.2,2813.4,2816.6,3.199999999999818,2820.5333333333333,2819.0,2822.4,3.400000000000091,2818.6333333333337,2815.8,2822.1,6.299999999999727,2810.0333333333333,2807.9,2812.9,5.0,2815.275,2810.2,2818.4,8.200000000000273,,,,,,,,,,,,,,,,,,,,
2022-07-25 15:00:00-05:00,6.219333333333334,5.9356,6.7108,0.7751999999999999,6.214266666666667,6.0724,6.308,0.2355999999999998,6.199066666666667,6.1446,6.2928,0.1482000000000001,6.248466666666666,6.1446,6.3384,0.1938000000000004,6.333333333333333,6.099,6.6804,0.5813999999999995,5835.419671111111,5568.77992,6293.38824,724.6083200000003,5837.783102222221,5708.460826666666,5927.417333333333,218.95650666666643,5828.800113333334,5780.83968,5911.0368,130.1971199999998,5857.2714444444455,5767.32156,5943.09512,175.77355999999963,5940.228864444444,5729.8072,6255.74924,525.9420399999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2814.866666666667,2813.4,2816.6,3.199999999999818,2818.2666666666664,2815.6,2820.2,4.599999999999909,2820.833333333333,2818.0,2822.4,4.400000000000091,2812.2000000000003,2807.9,2815.8,7.900000000000091,2813.933333333334,2809.3,2818.4,9.099999999999907,,,,,,,,,,,,,,,,,,,,
