timestamp_ccentral,dschrg_wmth_mean_1_3,dschrg_wmth_min_1_3,dschrgwmth_max_1_3,dschrgwmth_max_min_1_3,dschrg_wmth_mean_4_6,dschrg_wmth_min_4_6,dschrgwmth_max_4_6,dschrgwmth_max_min_4_6,dschrg_wmth_mean_7_9,dschrg_wmth_min_7_9,dschrgwmth_max_7_9,dschrgwmth_max_min_7_9,dschrg_wmth_mean_10_12,dschrg_wmth_min_10_12,dschrgwmth_max_10_12,dschrgwmth_max_min_10_12,dschrg_wmth_mean_13_15,dschrg_wmth_min_13_15,dschrgwmth_max_13_15,dschrgwmth_max_min_13_15
2022-10-10 08:00:00-05:00,11.219079999999998,11.0898,11.35644,0.2666399999999989,10.891839999999997,10.79892,10.9686,0.1696799999999996,10.653479999999997,10.59288,10.71408,0.12119999999999997,10.50804,10.44744,10.56864,0.12119999999999997,10.362599999999999,10.302,10.44744,0.14544000000000068
2022-10-10 09:00:00-05:00,11.35644,11.211,11.50188,0.2908799999999996,10.988799999999998,10.908,11.0898,0.18180000000000085,10.722159999999997,10.653479999999998,10.79892,0.14544000000000246,10.536319999999998,10.44744,10.59288,0.1454399999999989,10.43128,10.33836,10.50804,0.1696799999999996
2022-10-10 10:00:00-05:00,11.493799999999998,11.35644,11.62308,0.26664000000000065,11.089799999999999,10.9686,11.211,0.24239999999999995,10.807,10.71408,10.908,0.19392000000000031,10.604999999999997,10.56864,10.653479999999998,0.08483999999999803,10.467639999999998,10.44744,10.50804,0.0605999999999991
2022-10-10 11:00:00-05:00,11.63116,11.50188,11.76852,0.26664000000000065,11.219079999999998,11.0898,11.35644,0.2666399999999989,10.891839999999997,10.79892,10.9686,0.1696799999999996,10.653479999999997,10.59288,10.71408,0.12119999999999997,10.50804,10.44744,10.56864,0.12119999999999997
2022-10-10 12:00:00-05:00,11.752359999999998,11.62308,11.865479999999998,0.24239999999999817,11.35644,11.211,11.50188,0.2908799999999996,10.988799999999998,10.908,11.0898,0.18180000000000085,10.722159999999997,10.653479999999998,10.79892,0.14544000000000246,10.536319999999998,10.44744,10.59288,0.1454399999999989
2022-10-10 13:00:00-05:00,11.873559999999998,11.76852,11.98668,0.21815999999999924,11.493799999999998,11.35644,11.62308,0.26664000000000065,11.089799999999999,10.9686,11.211,0.24239999999999995,10.807,10.71408,10.908,0.19392000000000031,10.604999999999997,10.56864,10.653479999999998,0.08483999999999803
2022-10-10 14:00:00-05:00,11.95436,11.865479999999998,12.01092,0.14544000000000246,11.63116,11.50188,11.76852,0.26664000000000065,11.219079999999998,11.0898,11.35644,0.2666399999999989,10.891839999999997,10.79892,10.9686,0.1696799999999996,10.653479999999997,10.59288,10.71408,0.12119999999999997
2022-10-10 15:00:00-05:00,12.035159999999998,11.98668,12.10788,0.12119999999999997,11.752359999999998,11.62308,11.865479999999998,0.24239999999999817,11.35644,11.211,11.50188,0.2908799999999996,10.988799999999998,10.908,11.0898,0.18180000000000085,10.722159999999997,10.653479999999998,10.79892,0.14544000000000246
2022-10-10 16:00:00-05:00,12.0796,12.01092,12.12,0.10907999999999873,11.873559999999998,11.76852,11.98668,0.21815999999999924,11.493799999999998,11.35644,11.62308,0.26664000000000065,11.089799999999999,10.9686,11.211,0.24239999999999995,10.807,10.71408,10.908,0.19392000000000031
2022-10-10 17:00:00-05:00,12.156359999999998,12.10788,12.2412,0.13331999999999944,11.95436,11.865479999999998,12.01092,0.14544000000000246,11.63116,11.50188,11.76852,0.26664000000000065,11.219079999999998,11.0898,11.35644,0.2666399999999989,10.891839999999997,10.79892,10.9686,0.1696799999999996
2022-10-10 18:00:00-05:00,12.200799999999996,12.12,12.2412,0.12119999999999997,12.035159999999998,11.98668,12.10788,0.12119999999999997,11.752359999999998,11.62308,11.865479999999998,0.24239999999999817,11.35644,11.211,11.50188,0.2908799999999996,10.988799999999998,10.908,11.0898,0.18180000000000085
2022-10-10 19:00:00-05:00,12.281599999999997,12.2412,12.3624,0.12119999999999997,12.0796,12.01092,12.12,0.10907999999999873,11.873559999999998,11.76852,11.98668,0.21815999999999924,11.493799999999998,11.35644,11.62308,0.26664000000000065,11.089799999999999,10.9686,11.211,0.24239999999999995
2022-10-10 20:00:00-05:00,12.321999999999997,12.2412,12.3624,0.12119999999999997,12.156359999999998,12.10788,12.2412,0.13331999999999944,11.95436,11.865479999999998,12.01092,0.14544000000000246,11.63116,11.50188,11.76852,0.26664000000000065,11.219079999999998,11.0898,11.35644,0.2666399999999989
2022-10-10 21:00:00-05:00,12.4028,12.3624,12.4836,0.12119999999999997,12.200799999999996,12.12,12.2412,0.12119999999999997,12.035159999999998,11.98668,12.10788,0.12119999999999997,11.752359999999998,11.62308,11.865479999999998,0.24239999999999817,11.35644,11.211,11.50188,0.2908799999999996
2022-10-10 22:00:00-05:00,12.443199999999997,12.3624,12.4836,0.12119999999999997,12.281599999999997,12.2412,12.3624,0.12119999999999997,12.0796,12.01092,12.12,0.10907999999999873,11.873559999999998,11.76852,11.98668,0.21815999999999924,11.493799999999998,11.35644,11.62308,0.26664000000000065
2022-10-10 23:00:00-05:00,12.524,12.4836,12.6048,0.12119999999999997,12.321999999999997,12.2412,12.3624,0.12119999999999997,12.156359999999998,12.10788,12.2412,0.13331999999999944,11.95436,11.865479999999998,12.01092,0.14544000000000246,11.63116,11.50188,11.76852,0.26664000000000065
2022-10-11 00:00:00-05:00,12.524,12.4836,12.6048,0.12119999999999997,12.4028,12.3624,12.4836,0.12119999999999997,12.200799999999996,12.12,12.2412,0.12119999999999997,12.035159999999998,11.98668,12.10788,0.12119999999999997,11.752359999999998,11.62308,11.865479999999998,0.24239999999999817
2022-10-11 01:00:00-05:00,12.564399999999997,12.4836,12.6048,0.12119999999999997,12.443199999999997,12.3624,12.4836,0.12119999999999997,12.281599999999997,12.2412,12.3624,0.12119999999999997,12.0796,12.01092,12.12,0.10907999999999873,11.873559999999998,11.76852,11.98668,0.21815999999999924
2022-10-11 02:00:00-05:00,12.5644,12.4836,12.6048,0.12119999999999997,12.524,12.4836,12.6048,0.12119999999999997,12.321999999999997,12.2412,12.3624,0.12119999999999997,12.156359999999998,12.10788,12.2412,0.13331999999999944,11.95436,11.865479999999998,12.01092,0.14544000000000246
2022-10-11 03:00:00-05:00,12.645199999999997,12.6048,12.726,0.12120000000000175,12.524,12.4836,12.6048,0.12119999999999997,12.4028,12.3624,12.4836,0.12119999999999997,12.200799999999996,12.12,12.2412,0.12119999999999997,12.035159999999998,11.98668,12.10788,0.12119999999999997
2022-10-11 04:00:00-05:00,12.685599999999999,12.6048,12.726,0.12120000000000175,12.564399999999997,12.4836,12.6048,0.12119999999999997,12.443199999999997,12.3624,12.4836,0.12119999999999997,12.281599999999997,12.2412,12.3624,0.12119999999999997,12.0796,12.01092,12.12,0.10907999999999873
2022-10-11 05:00:00-05:00,12.766399999999999,12.726,12.8472,0.12119999999999997,12.5644,12.4836,12.6048,0.12119999999999997,12.524,12.4836,12.6048,0.12119999999999997,12.321999999999997,12.2412,12.3624,0.12119999999999997,12.156359999999998,12.10788,12.2412,0.13331999999999944
2022-10-11 06:00:00-05:00,12.8068,12.726,12.8472,0.12119999999999997,12.645199999999997,12.6048,12.726,0.12120000000000175,12.524,12.4836,12.6048,0.12119999999999997,12.4028,12.3624,12.4836,0.12119999999999997,12.200799999999996,12.12,12.2412,0.12119999999999997
2022-10-11 07:00:00-05:00,12.8472,12.8472,12.8472,0.0,12.685599999999999,12.6048,12.726,0.12120000000000175,12.564399999999997,12.4836,12.6048,0.12119999999999997,12.443199999999997,12.3624,12.4836,0.12119999999999997,12.281599999999997,12.2412,12.3624,0.12119999999999997
2022-10-11 08:00:00-05:00,12.8876,12.8472,12.9684,0.12119999999999997,12.766399999999999,12.726,12.8472,0.12119999999999997,12.5644,12.4836,12.6048,0.12119999999999997,12.524,12.4836,12.6048,0.12119999999999997,12.321999999999997,12.2412,12.3624,0.12119999999999997
2022-10-11 09:00:00-05:00,12.8876,12.8472,12.9684,0.12119999999999997,12.8068,12.726,12.8472,0.12119999999999997,12.645199999999997,12.6048,12.726,0.12120000000000175,12.524,12.4836,12.6048,0.12119999999999997,12.4028,12.3624,12.4836,0.12119999999999997
