timestamp_ccentral,toc_pnwa_mean_load_1_3,toc_pnwa_min_load_1_3,toc_pnwa_max_load_1_3,toc_pnwa_max_min_load_1_3,toc_pnwa_mean_load_4_6,toc_pnwa_min_load_4_6,toc_pnwa_max_load_4_6,toc_pnwa_max_min_load_4_6,toc_pnwa_mean_load_7_9,toc_pnwa_min_load_7_9,toc_pnwa_max_load_7_9,toc_pnwa_max_min_load_7_9,toc_pnwa_mean_load_10_12,toc_pnwa_min_load_10_12,toc_pnwa_max_load_10_12,toc_pnwa_max_min_load_10_12,toc_pnwa_mean_load_13_15,toc_pnwa_min_load_13_15,toc_pnwa_max_load_13_15,toc_pnwa_max_min_load_13_15
2023-07-07 07:00:00-05:00,8439.709266800002,8379.241311400001,8549.8440722,170.60276079999858,8522.622298600001,7781.9019864,9537.2998641,1755.3978776999993,9990.213755833334,8873.799373599999,11200.7403828,2326.9410092000016,8696.055484166667,8664.2117547,8755.7525706,91.54081589999987,8371.3954145,8207.0401998,8534.2360484,327.1958486000003
2023-07-07 08:00:00-05:00,8663.171394266668,8390.0424168,9049.6276938,659.5852769999983,8136.602781033335,7781.9019864,8379.241311400001,597.3393250000008,10211.380586000001,9537.2998641,11200.7403828,1663.4405187000011,8764.587899633334,8664.2117547,8873.799373599999,209.58761889999914,8469.826125133333,8207.0401998,8668.2021272,461.1619274000004
2023-07-07 09:00:00-05:00,8688.993301633333,8467.5081389,9049.6276938,582.1195548999985,8339.316257833336,8248.6650453,8390.0424168,141.37737150000066,9506.6474111,7781.9019864,11200.7403828,3418.8383964000004,9175.217818433333,8755.7525706,9896.101511100002,1140.3489405000018,8622.216643433334,8534.2360484,8668.2021272,133.9660788000001
2023-07-07 10:00:00-05:00,8741.203972366668,8467.5081389,9049.6276938,582.1195548999985,8439.709266800002,8379.241311400001,8549.8440722,170.60276079999858,8522.622298600001,7781.9019864,9537.2998641,1755.3978776999993,9990.213755833334,8873.799373599999,11200.7403828,2326.9410092000016,8696.055484166667,8664.2117547,8755.7525706,91.54081589999987
2023-07-07 11:00:00-05:00,8611.404307100001,8467.5081389,8706.476084400001,238.9679455000005,8663.171394266668,8390.0424168,9049.6276938,659.5852769999983,8136.602781033335,7781.9019864,8379.241311400001,597.3393250000008,10211.380586000001,9537.2998641,11200.7403828,1663.4405187000011,8764.587899633334,8664.2117547,8873.799373599999,209.58761889999914
2023-07-07 12:00:00-05:00,8629.113738500002,8520.636433099999,8706.476084400001,185.83965130000252,8688.993301633333,8467.5081389,9049.6276938,582.1195548999985,8339.316257833336,8248.6650453,8390.0424168,141.37737150000066,9506.6474111,7781.9019864,11200.7403828,3418.8383964000004,9175.217818433333,8755.7525706,9896.101511100002,1140.3489405000018
2023-07-07 13:00:00-05:00,8693.957749233334,8520.636433099999,8901.008116599998,380.37168349999956,8741.203972366668,8467.5081389,9049.6276938,582.1195548999985,8439.709266800002,8379.241311400001,8549.8440722,170.60276079999858,8522.622298600001,7781.9019864,9537.2998641,1755.3978776999993,9990.213755833334,8873.799373599999,11200.7403828,2326.9410092000016
2023-07-07 14:00:00-05:00,8676.635893033334,8520.636433099999,8901.008116599998,380.37168349999956,8611.404307100001,8467.5081389,8706.476084400001,238.9679455000005,8663.171394266668,8390.0424168,9049.6276938,659.5852769999983,8136.602781033335,7781.9019864,8379.241311400001,597.3393250000008,10211.380586000001,9537.2998641,11200.7403828,1663.4405187000011
2023-07-07 15:00:00-05:00,8748.136371166669,8608.2631294,8901.008116599998,292.7449871999979,8629.113738500002,8520.636433099999,8706.476084400001,185.83965130000252,8688.993301633333,8467.5081389,9049.6276938,582.1195548999985,8339.316257833336,8248.6650453,8390.0424168,141.37737150000066,9506.6474111,7781.9019864,11200.7403828,3418.8383964000004
2023-07-07 16:00:00-05:00,8662.032966366667,8608.2631294,8735.1378675,126.87473809999938,8693.957749233334,8520.636433099999,8901.008116599998,380.37168349999956,8741.203972366668,8467.5081389,9049.6276938,582.1195548999985,8439.709266800002,8379.241311400001,8549.8440722,170.60276079999858,8522.622298600001,7781.9019864,9537.2998641,1755.3978776999993
2023-07-07 17:00:00-05:00,8957.349579733334,8642.6979022,9494.2129695,851.5150673000007,8676.635893033334,8520.636433099999,8901.008116599998,380.37168349999956,8611.404307100001,8467.5081389,8706.476084400001,238.9679455000005,8663.171394266668,8390.0424168,9049.6276938,659.5852769999983,8136.602781033335,7781.9019864,8379.241311400001,597.3393250000008
