timestamp_ccentral,turbidity_pnwa_mean_load_1_3,turbidity_pnwa_min_load_1_3,turbidity_pnwa_max_load_1_3,turbidity_pnwa_max_min_load_1_3,turbidity_pnwa_mean_load_4_6,turbidity_pnwa_min_load_4_6,turbidity_pnwa_max_load_4_6,turbidity_pnwa_max_min_load_4_6,turbidity_pnwa_mean_load_7_9,turbidity_pnwa_min_load_7_9,turbidity_pnwa_max_load_7_9,turbidity_pnwa_max_min_load_7_9,turbidity_pnwa_mean_load_10_12,turbidity_pnwa_min_load_10_12,turbidity_pnwa_max_load_10_12,turbidity_pnwa_max_min_load_10_12,turbidity_pnwa_mean_load_13_15,turbidity_pnwa_min_load_13_15,turbidity_pnwa_max_load_13_15,turbidity_pnwa_max_min_load_13_15
2023-07-31 02:00:00-05:00,578.1676659555551,428.4990250666666,668.0929061333334,239.59388106666677,811.8441616888884,775.5207225333334,856.9946909333333,81.47396839999999,1154.163068666666,1010.4250767999999,1341.7900624,331.36498559999995,683.223051155555,461.69348679999996,990.0730368000001,528.3795500000001,627.7739514888884,442.3282143333334,784.6663548,342.33814046666663
2023-07-31 03:00:00-05:00,651.9202403999996,637.9110666666667,668.0929061333334,30.181839466666702,669.0122730666661,428.4990250666666,803.0170716,374.5180465333334,992.5646115111107,856.9946909333333,1110.2740668000001,253.27937586666678,931.1855286666661,461.69348679999996,1341.7900624,880.0965755999999,679.6320899999996,597.9026298666666,784.6663548,186.76372493333338
2023-07-31 04:00:00-05:00,629.7609613555551,601.615069,649.7567484,48.141679400000044,633.2030009333329,428.4990250666666,803.0170716,374.5180465333334,880.9801634222217,775.5207225333334,1010.4250767999999,234.9043542666666,1147.3790553333329,990.0730368000001,1341.7900624,351.71702559999983,571.9744673333329,461.69348679999996,656.3272853333333,194.63379853333333
2023-07-31 05:00:00-05:00,490.62255451111065,220.49584613333332,649.7567484,429.2609022666667,578.1676659555551,428.4990250666666,668.0929061333334,239.59388106666677,811.8441616888884,775.5207225333334,856.9946909333333,81.47396839999999,1154.163068666666,1010.4250767999999,1341.7900624,331.36498559999995,683.223051155555,461.69348679999996,990.0730368000001,528.3795500000001
2023-07-31 06:00:00-05:00,419.38923144444396,220.49584613333332,601.615069,381.11922286666663,651.9202403999996,637.9110666666667,668.0929061333334,30.181839466666702,669.0122730666661,428.4990250666666,803.0170716,374.5180465333334,992.5646115111107,856.9946909333333,1110.2740668000001,253.27937586666678,931.1855286666661,461.69348679999996,1341.7900624,880.0965755999999
2023-07-31 07:00:00-05:00,349.8190877333329,220.49584613333332,436.0567792,215.56093306666668,629.7609613555551,601.615069,649.7567484,48.141679400000044,633.2030009333329,428.4990250666666,803.0170716,374.5180465333334,880.9801634222217,775.5207225333334,1010.4250767999999,234.9043542666666,1147.3790553333329,990.0730368000001,1341.7900624,351.71702559999983
2023-07-31 08:00:00-05:00,403.8503647555551,382.5896772,436.0567792,53.46710200000001,490.62255451111065,220.49584613333332,649.7567484,429.2609022666667,578.1676659555551,428.4990250666666,668.0929061333334,239.59388106666677,811.8441616888884,775.5207225333334,856.9946909333333,81.47396839999999,1154.163068666666,1010.4250767999999,1341.7900624,331.36498559999995
2023-07-31 09:00:00-05:00,369.7888359111107,333.8721926666667,392.9046378666667,59.032445199999984,419.38923144444396,220.49584613333332,601.615069,381.11922286666663,651.9202403999996,637.9110666666667,668.0929061333334,30.181839466666702,669.0122730666661,428.4990250666666,803.0170716,374.5180465333334,992.5646115111107,856.9946909333333,1110.2740668000001,253.27937586666678
2023-07-31 10:00:00-05:00,386.89415928888843,333.8721926666667,444.22060799999997,110.34841533333326,349.8190877333329,220.49584613333332,436.0567792,215.56093306666668,629.7609613555551,601.615069,649.7567484,48.141679400000044,633.2030009333329,428.4990250666666,803.0170716,374.5180465333334,880.9801634222217,775.5207225333334,1010.4250767999999,234.9043542666666
2023-07-31 11:00:00-05:00,518.611820155555,333.8721926666667,777.7426598,443.87046713333325,403.8503647555551,382.5896772,436.0567792,53.46710200000001,490.62255451111065,220.49584613333332,649.7567484,429.2609022666667,578.1676659555551,428.4990250666666,668.0929061333334,239.59388106666677,811.8441616888884,775.5207225333334,856.9946909333333,81.47396839999999
2023-07-31 12:00:00-05:00,583.8883793333329,444.22060799999997,777.7426598,333.5220518,369.7888359111107,333.8721926666667,392.9046378666667,59.032445199999984,419.38923144444396,220.49584613333332,601.615069,381.11922286666663,651.9202403999996,637.9110666666667,668.0929061333334,30.181839466666702,669.0122730666661,428.4990250666666,803.0170716,374.5180465333334
2023-07-31 13:00:00-05:00,695.6916195999996,529.7018702000001,779.6303288,249.92845859999989,386.89415928888843,333.8721926666667,444.22060799999997,110.34841533333326,349.8190877333329,220.49584613333332,436.0567792,215.56093306666668,629.7609613555551,601.615069,649.7567484,48.141679400000044,633.2030009333329,428.4990250666666,803.0170716,374.5180465333334
2023-07-31 14:00:00-05:00,718.0326180222219,529.7018702000001,844.7656550666666,315.0637848666664,518.611820155555,333.8721926666667,777.7426598,443.87046713333325,403.8503647555551,382.5896772,436.0567792,53.46710200000001,490.62255451111065,220.49584613333332,649.7567484,429.2609022666667,578.1676659555551,428.4990250666666,668.0929061333334,239.59388106666677
2023-07-31 15:00:00-05:00,833.4932949555551,779.6303288,876.0839010000001,96.45357220000005,583.8883793333329,444.22060799999997,777.7426598,333.5220518,369.7888359111107,333.8721926666667,392.9046378666667,59.032445199999984,419.38923144444396,220.49584613333332,601.615069,381.11922286666663,651.9202403999996,637.9110666666667,668.0929061333334,30.181839466666702
2023-07-31 16:00:00-05:00,786.3247406666661,638.1246659333333,876.0839010000001,237.9592350666668,695.6916195999996,529.7018702000001,779.6303288,249.92845859999989,386.89415928888843,333.8721926666667,444.22060799999997,110.34841533333326,349.8190877333329,220.49584613333332,436.0567792,215.56093306666668,629.7609613555551,601.615069,649.7567484,48.141679400000044
2023-07-31 17:00:00-05:00,684.5545871999997,539.4551946666667,876.0839010000001,336.6287063333334,718.0326180222219,529.7018702000001,844.7656550666666,315.0637848666664,518.611820155555,333.8721926666667,777.7426598,443.87046713333325,403.8503647555551,382.5896772,436.0567792,53.46710200000001,490.62255451111065,220.49584613333332,649.7567484,429.2609022666667
2023-07-31 18:00:00-05:00,621.4335218666662,539.4551946666667,686.720705,147.26551033333328,833.4932949555551,779.6303288,876.0839010000001,96.45357220000005,583.8883793333329,444.22060799999997,777.7426598,333.5220518,369.7888359111107,333.8721926666667,392.9046378666667,59.032445199999984,419.38923144444396,220.49584613333332,601.615069,381.11922286666663
2023-07-31 19:00:00-05:00,681.5148662888884,539.4551946666667,818.3686991999999,278.91350453333325,786.3247406666661,638.1246659333333,876.0839010000001,237.9592350666668,695.6916195999996,529.7018702000001,779.6303288,249.92845859999989,386.89415928888843,333.8721926666667,444.22060799999997,110.34841533333326,349.8190877333329,220.49584613333332,436.0567792,215.56093306666668
2023-07-31 20:00:00-05:00,745.0224393333328,686.720705,818.3686991999999,131.64799419999997,684.5545871999997,539.4551946666667,876.0839010000001,336.6287063333334,718.0326180222219,529.7018702000001,844.7656550666666,315.0637848666664,518.611820155555,333.8721926666667,777.7426598,443.87046713333325,403.8503647555551,382.5896772,436.0567792,53.46710200000001
2023-07-31 21:00:00-05:00,828.2237648666661,729.9779137999999,936.3246816,206.34676780000007,621.4335218666662,539.4551946666667,686.720705,147.26551033333328,833.4932949555551,779.6303288,876.0839010000001,96.45357220000005,583.8883793333329,444.22060799999997,777.7426598,333.5220518,369.7888359111107,333.8721926666667,392.9046378666667,59.032445199999984
2023-07-31 22:00:00-05:00,809.2338323333329,729.9779137999999,936.3246816,206.34676780000007,681.5148662888884,539.4551946666667,818.3686991999999,278.91350453333325,786.3247406666661,638.1246659333333,876.0839010000001,237.9592350666668,695.6916195999996,529.7018702000001,779.6303288,249.92845859999989,386.89415928888843,333.8721926666667,444.22060799999997,110.34841533333326
2023-07-31 23:00:00-05:00,776.1950012888884,630.8614206666667,936.3246816,305.46326093333323,745.0224393333328,686.720705,818.3686991999999,131.64799419999997,684.5545871999997,539.4551946666667,876.0839010000001,336.6287063333334,718.0326180222219,529.7018702000001,844.7656550666666,315.0637848666664,518.611820155555,333.8721926666667,777.7426598,443.87046713333325
2023-08-01 00:00:00-05:00,689.7057151999996,630.8614206666667,761.3989016,130.5374809333333,828.2237648666661,729.9779137999999,936.3246816,206.34676780000007,621.4335218666662,539.4551946666667,686.720705,147.26551033333328,833.4932949555551,779.6303288,876.0839010000001,96.45357220000005,583.8883793333329,444.22060799999997,777.7426598,333.5220518
2023-08-01 01:00:00-05:00,643.478271444444,622.7165703333333,676.8568233333333,54.14025300000003,809.2338323333329,729.9779137999999,936.3246816,206.34676780000007,681.5148662888884,539.4551946666667,818.3686991999999,278.91350453333325,786.3247406666661,638.1246659333333,876.0839010000001,237.9592350666668,695.6916195999996,529.7018702000001,779.6303288,249.92845859999989
2023-08-01 02:00:00-05:00,565.7053772222217,397.542738,676.8568233333333,279.3140853333333,776.1950012888884,630.8614206666667,936.3246816,305.46326093333323,745.0224393333328,686.720705,818.3686991999999,131.64799419999997,684.5545871999997,539.4551946666667,876.0839010000001,336.6287063333334,718.0326180222219,529.7018702000001,844.7656550666666,315.0637848666664
2023-08-01 03:00:00-05:00,484.6921740222217,397.542738,622.7165703333333,225.17383233333328,689.7057151999996,630.8614206666667,761.3989016,130.5374809333333,828.2237648666661,729.9779137999999,936.3246816,206.34676780000007,621.4335218666662,539.4551946666667,686.720705,147.26551033333328,833.4932949555551,779.6303288,876.0839010000001,96.45357220000005
2023-08-01 04:00:00-05:00,464.13399711111066,397.542738,561.0420396000001,163.49930160000008,643.478271444444,622.7165703333333,676.8568233333333,54.14025300000003,809.2338323333329,729.9779137999999,936.3246816,206.34676780000007,681.5148662888884,539.4551946666667,818.3686991999999,278.91350453333325,786.3247406666661,638.1246659333333,876.0839010000001,237.9592350666668
2023-08-01 05:00:00-05:00,506.30510173333295,433.8172137333333,561.0420396000001,127.22482586666678,565.7053772222217,397.542738,676.8568233333333,279.3140853333333,776.1950012888884,630.8614206666667,936.3246816,305.46326093333323,745.0224393333328,686.720705,818.3686991999999,131.64799419999997,684.5545871999997,539.4551946666667,876.0839010000001,336.6287063333334
2023-08-01 06:00:00-05:00,443.32818348888844,244.886459,561.0420396000001,316.15558060000006,484.6921740222217,397.542738,622.7165703333333,225.17383233333328,689.7057151999996,630.8614206666667,761.3989016,130.5374809333333,828.2237648666661,729.9779137999999,936.3246816,206.34676780000007,621.4335218666662,539.4551946666667,686.720705,147.26551033333328
2023-08-01 07:00:00-05:00,386.43164862222176,244.886459,524.0560518666666,279.1695928666666,464.13399711111066,397.542738,561.0420396000001,163.49930160000008,643.478271444444,622.7165703333333,676.8568233333333,54.14025300000003,809.2338323333329,729.9779137999999,936.3246816,206.34676780000007,681.5148662888884,539.4551946666667,818.3686991999999,278.91350453333325
2023-08-01 08:00:00-05:00,355.0542033333329,244.886459,429.92371600000007,185.03725700000007,506.30510173333295,433.8172137333333,561.0420396000001,127.22482586666678,565.7053772222217,397.542738,676.8568233333333,279.3140853333333,776.1950012888884,630.8614206666667,936.3246816,305.46326093333323,745.0224393333328,686.720705,818.3686991999999,131.64799419999997
2023-08-01 09:00:00-05:00,399.9339424666662,379.5256763999999,429.92371600000007,50.398039600000175,443.32818348888844,244.886459,561.0420396000001,316.15558060000006,484.6921740222217,397.542738,622.7165703333333,225.17383233333328,689.7057151999996,630.8614206666667,761.3989016,130.5374809333333,828.2237648666661,729.9779137999999,936.3246816,206.34676780000007
2023-08-01 10:00:00-05:00,439.2454871333329,379.5256763999999,508.287069,128.76139260000008,386.43164862222176,244.886459,524.0560518666666,279.1695928666666,464.13399711111066,397.542738,561.0420396000001,163.49930160000008,643.478271444444,622.7165703333333,676.8568233333333,54.14025300000003,809.2338323333329,729.9779137999999,936.3246816,206.34676780000007
2023-08-01 11:00:00-05:00,550.5288595333328,379.5256763999999,763.7738331999999,384.2481568,355.0542033333329,244.886459,429.92371600000007,185.03725700000007,506.30510173333295,433.8172137333333,561.0420396000001,127.22482586666678,565.7053772222217,397.542738,676.8568233333333,279.3140853333333,776.1950012888884,630.8614206666667,936.3246816,305.46326093333323
2023-08-01 12:00:00-05:00,690.4273364666661,508.287069,799.2211071999999,290.9340381999999,399.9339424666662,379.5256763999999,429.92371600000007,50.398039600000175,443.32818348888844,244.886459,561.0420396000001,316.15558060000006,484.6921740222217,397.542738,622.7165703333333,225.17383233333328,689.7057151999996,630.8614206666667,761.3989016,130.5374809333333
2023-08-01 13:00:00-05:00,801.9443417333329,763.7738331999999,842.8380848,79.06425160000015,439.2454871333329,379.5256763999999,508.287069,128.76139260000008,386.43164862222176,244.886459,524.0560518666666,279.1695928666666,464.13399711111066,397.542738,561.0420396000001,163.49930160000008,643.478271444444,622.7165703333333,676.8568233333333,54.14025300000003
2023-08-01 14:00:00-05:00,800.798602044444,760.3366141333333,842.8380848,82.5014706666667,550.5288595333328,379.5256763999999,763.7738331999999,384.2481568,355.0542033333329,244.886459,429.92371600000007,185.03725700000007,506.30510173333295,433.8172137333333,561.0420396000001,127.22482586666678,565.7053772222217,397.542738,676.8568233333333,279.3140853333333
2023-08-01 15:00:00-05:00,852.7327679999995,760.3366141333333,955.0236050666666,194.68699093333328,690.4273364666661,508.287069,799.2211071999999,290.9340381999999,399.9339424666662,379.5256763999999,429.92371600000007,50.398039600000175,443.32818348888844,244.886459,561.0420396000001,316.15558060000006,484.6921740222217,397.542738,622.7165703333333,225.17383233333328
2023-08-01 16:00:00-05:00,855.5816913333329,760.3366141333333,955.0236050666666,194.68699093333328,801.9443417333329,763.7738331999999,842.8380848,79.06425160000015,439.2454871333329,379.5256763999999,508.287069,128.76139260000008,386.43164862222176,244.886459,524.0560518666666,279.1695928666666,464.13399711111066,397.542738,561.0420396000001,163.49930160000008
2023-08-01 17:00:00-05:00,901.8287266222219,851.3848548000001,955.0236050666666,103.63875026666653,800.798602044444,760.3366141333333,842.8380848,82.5014706666667,550.5288595333328,379.5256763999999,763.7738331999999,384.2481568,355.0542033333329,244.886459,429.92371600000007,185.03725700000007,506.30510173333295,433.8172137333333,561.0420396000001,127.22482586666678
2023-08-01 18:00:00-05:00,909.6275307999996,851.3848548000001,978.4200175999999,127.03516279999985,852.7327679999995,760.3366141333333,955.0236050666666,194.68699093333328,690.4273364666661,508.287069,799.2211071999999,290.9340381999999,399.9339424666662,379.5256763999999,429.92371600000007,50.398039600000175,443.32818348888844,244.886459,561.0420396000001,316.15558060000006
2023-08-01 19:00:00-05:00,1098.340350044444,899.07772,1417.5233125333332,518.4455925333332,855.5816913333329,760.3366141333333,955.0236050666666,194.68699093333328,801.9443417333329,763.7738331999999,842.8380848,79.06425160000015,439.2454871333329,379.5256763999999,508.287069,128.76139260000008,386.43164862222176,244.886459,524.0560518666666,279.1695928666666
2023-08-01 20:00:00-05:00,1223.1237210888885,978.4200175999999,1417.5233125333332,439.10329493333325,901.8287266222219,851.3848548000001,955.0236050666666,103.63875026666653,800.798602044444,760.3366141333333,842.8380848,82.5014706666667,550.5288595333328,379.5256763999999,763.7738331999999,384.2481568,355.0542033333329,244.886459,429.92371600000007,185.03725700000007
2023-08-01 21:00:00-05:00,1273.9379012222216,1130.862558,1417.5233125333332,286.66075453333315,909.6275307999996,851.3848548000001,978.4200175999999,127.03516279999985,852.7327679999995,760.3366141333333,955.0236050666666,194.68699093333328,690.4273364666661,508.287069,799.2211071999999,290.9340381999999,399.9339424666662,379.5256763999999,429.92371600000007,50.398039600000175
2023-08-01 22:00:00-05:00,1050.0086807777773,745.7356512,1273.4278331333333,527.6921819333332,1098.340350044444,899.07772,1417.5233125333332,518.4455925333332,855.5816913333329,760.3366141333333,955.0236050666666,194.68699093333328,801.9443417333329,763.7738331999999,842.8380848,79.06425160000015,439.2454871333329,379.5256763999999,508.287069,128.76139260000008
2023-08-01 23:00:00-05:00,945.8053357999996,745.7356512,1130.862558,385.12690680000003,1223.1237210888885,978.4200175999999,1417.5233125333332,439.10329493333325,901.8287266222219,851.3848548000001,955.0236050666666,103.63875026666653,800.798602044444,760.3366141333333,842.8380848,82.5014706666667,550.5288595333328,379.5256763999999,763.7738331999999,384.2481568
2023-08-02 00:00:00-05:00,852.7071606444441,745.7356512,960.8177982000001,215.08214700000008,1273.9379012222216,1130.862558,1417.5233125333332,286.66075453333315,909.6275307999996,851.3848548000001,978.4200175999999,127.03516279999985,852.7327679999995,760.3366141333333,955.0236050666666,194.68699093333328,690.4273364666661,508.287069,799.2211071999999,290.9340381999999
