timestamp_ccentral,toc_wmth_mean_load_1_3,toc_wmth_min_load_1_3,toc_wmth_max_load_1_3,toc_wmth_max_min_load_1_3,toc_wmth_mean_load_4_6,toc_wmth_min_load_4_6,toc_wmth_max_load_4_6,toc_wmth_max_min_load_4_6,toc_wmth_mean_load_7_9,toc_wmth_min_load_7_9,toc_wmth_max_load_7_9,toc_wmth_max_min_load_7_9,toc_wmth_mean_load_10_12,toc_wmth_min_load_10_12,toc_wmth_max_load_10_12,toc_wmth_max_min_load_10_12,toc_wmth_mean_load_13_15,toc_wmth_min_load_13_15,toc_wmth_max_load_13_15,toc_wmth_max_min_load_13_15
2023-09-06 21:00:00-05:00,11.221037477897275,11.162394353220478,11.3213768210928,0.15898246787232218,11.177475747039354,11.163007114047359,11.204243841162238,0.04123672711487991,11.172221667118075,11.170064068208639,11.173975523424,0.003911455215360959,11.338393429637515,11.31422391870912,11.362026577819679,0.04780265911055892,11.476225054866235,11.351868796899359,11.54600674683552,0.1941379499361613
2023-09-06 22:00:00-05:00,11.222740953205436,11.162394353220478,11.3213768210928,0.15898246787232218,11.169174886444795,11.163007114047359,11.179341259378559,0.016334145331200034,11.182761144264957,11.170064068208639,11.204243841162238,0.03417977295359975,11.275259706938156,11.172625409721597,11.338929792383759,0.16630438266216174,11.419967373851515,11.351868796899359,11.54600674683552,0.1941379499361613
2023-09-06 23:00:00-05:00,11.231113302214075,11.184451685303038,11.3213768210928,0.1369251357897614,11.168247575548795,11.162394353220478,11.179341259378559,0.01694690615808092,11.181131883498237,11.165176285908478,11.204243841162238,0.03906755525376049,11.218971132213115,11.170064068208639,11.31422391870912,0.14415985050048086,11.350941722367594,11.338929792383759,11.362026577819679,0.023096785435919642
2023-09-07 00:00:00-05:00,11.234911338008876,11.184451685303038,11.332770928477201,0.14831924317416245,11.221037477897275,11.162394353220478,11.3213768210928,0.15898246787232218,11.177475747039354,11.163007114047359,11.204243841162238,0.04123672711487991,11.172221667118075,11.170064068208639,11.173975523424,0.003911455215360959,11.338393429637515,11.31422391870912,11.362026577819679,0.04780265911055892
2023-09-07 01:00:00-05:00,11.240128651861676,11.187511400246398,11.332770928477201,0.14525952823080246,11.222740953205436,11.162394353220478,11.3213768210928,0.15898246787232218,11.169174886444795,11.163007114047359,11.179341259378559,0.016334145331200034,11.182761144264957,11.170064068208639,11.204243841162238,0.03417977295359975,11.275259706938156,11.172625409721597,11.338929792383759,0.16630438266216174
2023-09-07 02:00:00-05:00,11.242082676076075,11.193373472889599,11.332770928477201,0.13939745558760208,11.231113302214075,11.184451685303038,11.3213768210928,0.1369251357897614,11.168247575548795,11.162394353220478,11.179341259378559,0.01694690615808092,11.181131883498237,11.165176285908478,11.204243841162238,0.03906755525376049,11.218971132213115,11.170064068208639,11.31422391870912,0.14415985050048086
2023-09-07 03:00:00-05:00,11.238754734503516,11.193373472889599,11.32278710375952,0.1294136308699212,11.234911338008876,11.184451685303038,11.332770928477201,0.14831924317416245,11.221037477897275,11.162394353220478,11.3213768210928,0.15898246787232218,11.177475747039354,11.163007114047359,11.204243841162238,0.04123672711487991,11.172221667118075,11.170064068208639,11.173975523424,0.003911455215360959
2023-09-07 04:00:00-05:00,11.284696708283036,11.193373472889599,11.337929548199998,0.14455607531039938,11.240128651861676,11.187511400246398,11.332770928477201,0.14525952823080246,11.222740953205436,11.162394353220478,11.3213768210928,0.15898246787232218,11.169174886444795,11.163007114047359,11.179341259378559,0.016334145331200034,11.182761144264957,11.170064068208639,11.204243841162238,0.03417977295359975
2023-09-07 05:00:00-05:00,11.269253784947997,11.147044702884479,11.337929548199998,0.1908848453155194,11.242082676076075,11.193373472889599,11.332770928477201,0.13939745558760208,11.231113302214075,11.184451685303038,11.3213768210928,0.1369251357897614,11.168247575548795,11.162394353220478,11.179341259378559,0.01694690615808092,11.181131883498237,11.165176285908478,11.204243841162238,0.03906755525376049
2023-09-07 06:00:00-05:00,11.209624483262393,11.143899198702718,11.337929548199998,0.1940303494972806,11.238754734503516,11.193373472889599,11.32278710375952,0.1294136308699212,11.234911338008876,11.184451685303038,11.332770928477201,0.14831924317416245,11.221037477897275,11.162394353220478,11.3213768210928,0.15898246787232218,11.177475747039354,11.163007114047359,11.204243841162238,0.04123672711487991
2023-09-07 07:00:00-05:00,11.141461775560316,11.133441425093759,11.147044702884479,0.013603277790720014,11.284696708283036,11.193373472889599,11.337929548199998,0.14455607531039938,11.240128651861676,11.187511400246398,11.332770928477201,0.14525952823080246,11.222740953205436,11.162394353220478,11.3213768210928,0.15898246787232218,11.169174886444795,11.163007114047359,11.179341259378559,0.016334145331200034
2023-09-07 08:00:00-05:00,11.140420764908157,11.133441425093759,11.143921670928,0.01048024583424123,11.269253784947997,11.147044702884479,11.337929548199998,0.1908848453155194,11.242082676076075,11.193373472889599,11.332770928477201,0.13939745558760208,11.231113302214075,11.184451685303038,11.3213768210928,0.1369251357897614,11.168247575548795,11.162394353220478,11.179341259378559,0.01694690615808092
2023-09-07 09:00:00-05:00,11.140766635772158,11.133441425093759,11.14493681129472,0.011495386200961022,11.209624483262393,11.143899198702718,11.337929548199998,0.1940303494972806,11.238754734503516,11.193373472889599,11.32278710375952,0.1294136308699212,11.234911338008876,11.184451685303038,11.332770928477201,0.14831924317416245,11.221037477897275,11.162394353220478,11.3213768210928,0.15898246787232218
2023-09-07 10:00:00-05:00,11.090452238527197,10.982498233358879,11.14493681129472,0.16243857793584127,11.141461775560316,11.133441425093759,11.147044702884479,0.013603277790720014,11.284696708283036,11.193373472889599,11.337929548199998,0.14455607531039938,11.240128651861676,11.187511400246398,11.332770928477201,0.14525952823080246,11.222740953205436,11.162394353220478,11.3213768210928,0.15898246787232218
2023-09-07 11:00:00-05:00,11.039654261645035,10.982498233358879,11.14493681129472,0.16243857793584127,11.140420764908157,11.133441425093759,11.143921670928,0.01048024583424123,11.269253784947997,11.147044702884479,11.337929548199998,0.1908848453155194,11.242082676076075,11.193373472889599,11.332770928477201,0.13939745558760208,11.231113302214075,11.184451685303038,11.3213768210928,0.1369251357897614
2023-09-07 12:00:00-05:00,11.002755371539436,10.982498233358879,11.03424014097792,0.05174190761904107,11.140766635772158,11.133441425093759,11.14493681129472,0.011495386200961022,11.209624483262393,11.143899198702718,11.337929548199998,0.1940303494972806,11.238754734503516,11.193373472889599,11.32278710375952,0.1294136308699212,11.234911338008876,11.184451685303038,11.332770928477201,0.14831924317416245
2023-09-07 13:00:00-05:00,10.998657885086637,10.97020577400048,11.03424014097792,0.06403436697743992,11.090452238527197,10.982498233358879,11.14493681129472,0.16243857793584127,11.141461775560316,11.133441425093759,11.147044702884479,0.013603277790720014,11.284696708283036,11.193373472889599,11.337929548199998,0.14455607531039938,11.240128651861676,11.187511400246398,11.332770928477201,0.14525952823080246
2023-09-07 14:00:00-05:00,10.998864671484716,10.97020577400048,11.03424014097792,0.06403436697743992,11.039654261645035,10.982498233358879,11.14493681129472,0.16243857793584127,11.140420764908157,11.133441425093759,11.143921670928,0.01048024583424123,11.269253784947997,11.147044702884479,11.337929548199998,0.1908848453155194,11.242082676076075,11.193373472889599,11.332770928477201,0.13939745558760208
2023-09-07 15:00:00-05:00,11.035257692182315,10.97020577400048,11.143419203070719,0.1732134290702394,11.002755371539436,10.982498233358879,11.03424014097792,0.05174190761904107,11.140766635772158,11.133441425093759,11.14493681129472,0.011495386200961022,11.209624483262393,11.143899198702718,11.337929548199998,0.1940303494972806,11.238754734503516,11.193373472889599,11.32278710375952,0.1294136308699212
2023-09-07 16:00:00-05:00,11.095863902712717,10.99214809947576,11.152024405591678,0.15987630611591896,10.998657885086637,10.97020577400048,11.03424014097792,0.06403436697743992,11.090452238527197,10.982498233358879,11.14493681129472,0.16243857793584127,11.141461775560316,11.133441425093759,11.147044702884479,0.013603277790720014,11.284696708283036,11.193373472889599,11.337929548199998,0.14455607531039938
2023-09-07 17:00:00-05:00,11.150319567219833,11.143419203070719,11.155515092997119,0.01209588992639965,10.998864671484716,10.97020577400048,11.03424014097792,0.06403436697743992,11.039654261645035,10.982498233358879,11.14493681129472,0.16243857793584127,11.140420764908157,11.133441425093759,11.143921670928,0.01048024583424123,11.269253784947997,11.147044702884479,11.337929548199998,0.1908848453155194
2023-09-07 18:00:00-05:00,11.194888419028317,11.152024405591678,11.27712575849616,0.12510135290448154,11.035257692182315,10.97020577400048,11.143419203070719,0.1732134290702394,11.002755371539436,10.982498233358879,11.03424014097792,0.05174190761904107,11.140766635772158,11.133441425093759,11.14493681129472,0.011495386200961022,11.209624483262393,11.143899198702718,11.337929548199998,0.1940303494972806
